date,time,latitude_weather,longitude_weather,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,date_time,is_possible_ff,target,latitude_nasa,longitude_nasa,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight,state,round_time
2023-04-07,23:00:00,35.025836,-117.192112,24.204,18.169285,-1.496,18.98583,0.0,0.0,0.0,0.0,3.0,1011.5,940.91284,89.0,0.0,72.0,63.0,0.58387387,2.473237,24.881702,30.945345,238.60979,240.75127,42.839996,30.054,13.654,13.004,19.404,0.014,0.007,0.001,0.048,2023-04-07 23:00:00,False,0,,,,,,,,,,,,
2023-04-08,00:00:00,35.025836,-117.192112,23.754,19.505789,-0.896,17.639986,0.0,0.0,0.0,0.0,3.0,1011.3,940.6244,100.0,0.0,45.0,82.0,0.45543802,2.368041,26.427528,33.231335,245.87901,247.04588,52.92,29.504,13.854,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 00:00:00,False,0,,,,,,,,,,,,
2023-04-08,01:00:00,35.025836,-117.192112,21.604,25.413485,0.954,15.623341,0.0,0.0,0.0,0.0,3.0,1012.1,940.87427,99.0,0.0,5.0,99.0,0.3439083,1.926252,27.475807,35.900864,248.47733,248.83867,46.44,28.054,14.004,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 01:00:00,False,0,,,,,,,,,,,,
2023-04-08,02:00:00,35.025836,-117.192112,19.854,31.960466,2.654,14.453478,0.0,0.0,0.0,0.0,3.0,1012.8,941.1178,100.0,0.0,75.0,100.0,0.22379766,1.5778729,25.516865,35.11061,253.61038,254.53873,46.44,25.854,14.154,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 02:00:00,False,0,,,,,,,,,,,,
2023-04-08,03:00:00,35.025836,-117.192112,18.604,38.673187,4.254,13.704693,0.0,0.0,0.0,0.0,3.0,1013.5,941.47424,100.0,0.0,37.0,100.0,0.18555802,1.315774,24.18707,34.322937,255.3432,257.27563,41.760002,23.854,14.254,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 03:00:00,False,0,,,,,,,,,,,,
2023-04-08,04:00:00,35.025836,-117.192112,17.454,42.751133,4.6540003,13.207985,0.0,0.0,0.0,0.0,2.0,1014.6,942.223,72.0,0.0,13.0,68.0,0.12579097,1.1427218,20.268991,30.068083,250.27763,253.30067,39.6,22.004,14.354,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 04:00:00,False,0,,,,,,,,,,,,
2023-04-08,05:00:00,35.025836,-117.192112,16.154,45.30424,4.304,12.432991,0.0,0.0,0.0,0.0,3.0,1015.3,942.5618,80.0,0.0,18.0,75.0,0.09498224,1.0054221,16.179985,26.654589,249.14546,253.52304,33.48,20.204,14.404,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 05:00:00,False,0,,,,,,,,,,,,
2023-04-08,06:00:00,35.025836,-117.192112,15.154,46.14449,3.654,11.471411,0.0,0.0,0.0,0.0,3.0,1015.5,942.5061,94.0,0.0,0.0,94.0,0.084474616,0.9286606,15.034041,26.807312,253.30067,255.21722,27.0,18.554,14.454,13.004,19.404,0.006,0.004,0.001,0.048,2023-04-08 06:00:00,False,0,,,,,,,,,,,,
2023-04-09,07:00:00,36.357475,-114.911008,16.76,34.25755,0.90999997,13.833544,0.0,0.0,0.0,0.0,1.0,1016.5,934.77167,35.0,0.0,0.0,35.0,0.04874871,1.2559977,6.489992,11.966954,356.82022,15.708701,11.5199995,19.11,16.01,14.110001,15.51,0.024,0.006,0.11,0.154,2023-04-09 07:00:00,False,0,,,,,,,,,,,,
2023-04-09,08:00:00,36.357475,-114.911008,15.96,35.149353,0.56,12.924675,0.0,0.0,0.0,0.0,3.0,1016.9,934.92444,82.0,0.0,0.0,82.0,0.04964913,1.1774998,6.849467,12.313893,3.0127327,15.255177,11.159999,17.41,16.01,14.110001,15.51,0.024,0.006,0.11,0.154,2023-04-09 08:00:00,False,0,,,,,,,,,,,,
2023-04-09,09:00:00,36.357475,-114.911008,14.76,37.55313,0.41,11.596089,0.0,0.0,0.0,0.0,3.0,1017.1,934.78314,100.0,0.0,0.0,100.0,0.050716847,1.0499065,7.5685663,13.276144,2.7262611,12.528798,12.24,15.91,16.01,14.16,15.51,0.024,0.006,0.11,0.154,2023-04-09 09:00:00,False,0,,,,,,,,,,,,
2023-04-09,10:00:00,36.357475,-114.911008,14.01,38.15486,-0.04000002,10.609894,0.0,0.0,0.0,0.0,2.0,1017.3,934.7629,75.0,0.0,0.0,75.0,0.05678499,0.9906185,8.707238,16.071491,7.12493,15.5928755,14.4,14.56,15.96,14.16,15.51,0.024,0.006,0.11,0.154,2023-04-09 10:00:00,False,0,,,,,,,,,,,,
2023-04-09,11:00:00,36.357475,-114.911008,13.21,39.32612,-0.34000003,9.735289,0.0,0.0,0.0,0.0,0.0,1017.6,934.8192,5.0,0.0,0.0,5.0,0.055142634,0.9226196,8.905908,17.992796,14.036275,19.885265,15.4800005,13.31,15.96,14.16,15.51,0.024,0.006,0.11,0.154,2023-04-09 11:00:00,False,0,,,,,,,,,,,,
2023-04-09,12:00:00,36.357475,-114.911008,11.71,44.997353,0.16,8.247798,0.0,0.0,0.0,0.0,0.0,1018.5,935.23145,0.0,0.0,0.0,0.0,0.048127722,0.7580185,9.346143,20.380579,15.642312,17.474865,15.84,11.91,15.91,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 12:00:00,False,0,,,,,,,,,,,,
2023-04-09,13:00:00,36.357475,-114.911008,11.16,46.495857,0.109999985,7.7908278,0.0,0.0,0.0,0.0,0.0,1019.0,935.53735,0.0,0.0,0.0,0.0,0.0417474,0.71103376,8.654986,19.05281,16.927603,22.203527,16.56,10.860001,15.860001,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 13:00:00,False,0,,,,,,,,,,,,
2023-04-09,14:00:00,36.357475,-114.911008,12.46,42.213852,-0.04000002,8.964796,0.0,0.0,0.0,0.0,0.0,1019.7,936.54144,0.0,0.0,0.0,0.0,0.06857465,0.8366534,9.360001,18.709612,22.61991,30.018288,16.199999,10.26,15.76,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 14:00:00,False,0,,,,,,,,,,,,
2023-04-09,15:00:00,36.357475,-114.911008,16.06,33.079594,-0.19,12.682037,0.0,0.0,0.0,0.0,0.0,1020.6,938.3533,0.0,0.0,0.0,0.0,0.14065175,1.2228613,8.39657,18.374111,30.963696,34.624226,16.56,11.51,15.71,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 15:00:00,False,0,,,,,,,,,,,,
2023-04-09,16:00:00,36.357475,-114.911008,18.710001,27.879898,-0.24000001,15.096466,0.0,0.0,0.0,0.0,0.0,1021.0,939.4318,0.0,0.0,0.0,0.0,0.2763488,1.5577378,9.957108,14.618837,40.601215,37.99879,19.8,14.41,15.66,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 16:00:00,False,0,,,,,,,,,,,,
2023-04-09,17:00:00,36.357475,-114.911008,20.91,23.973745,-0.44,17.075506,0.0,0.0,0.0,0.0,0.0,1021.2,940.1968,0.0,0.0,0.0,0.0,0.42364904,1.8817742,13.18308,15.575981,34.9921,33.6901,25.919998,18.26,15.66,14.16,15.51,0.023,0.006,0.11,0.154,2023-04-09 17:00:00,False,0,,,,,,,,,,,,
2023-04-09,18:00:00,36.357475,-114.911008,22.86,20.823513,-0.74,19.65692,0.0,0.0,0.0,0.0,0.0,1020.9,940.4283,0.0,0.0,0.0,0.0,0.5466667,2.2070577,14.512064,16.75064,29.744795,28.217264,29.16,22.41,15.71,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 18:00:00,True,1,36.357475,-114.911008,3475.0,2693.0,2023-04-09,18:15:00,L8,OLI,L,D,Nevada,18:00:00
2023-04-09,19:00:00,36.357475,-114.911008,24.56,18.457708,-0.99,21.63665,0.0,0.0,0.0,0.0,0.0,1020.3,940.3128,0.0,0.0,0.0,0.0,0.6424667,2.517528,16.09969,18.193361,26.564985,27.072004,32.039997,26.460001,15.81,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 19:00:00,False,0,,,,,,,,,,,,
2023-04-09,20:00:00,36.357475,-114.911008,25.86,15.932525,-1.94,22.73283,0.0,0.0,0.0,0.0,0.0,1019.7,940.0909,0.0,0.0,0.0,0.0,0.7016476,2.8039644,17.906157,20.316889,30.173443,29.744795,34.92,30.01,15.91,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 20:00:00,False,0,,,,,,,,,,,,
2023-04-09,21:00:00,36.357475,-114.911008,26.710001,13.557475,-3.44,23.317526,0.0,0.0,0.0,0.0,0.0,1019.0,939.6606,0.0,0.0,0.0,0.0,0.70598364,3.0313535,17.727943,20.316889,29.16752,29.744795,35.28,32.76,16.06,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 21:00:00,False,0,,,,,,,,,,,,
2023-04-09,22:00:00,36.357475,-114.911008,27.31,12.143165,-4.4399996,23.532091,0.0,0.0,0.0,0.0,0.0,1018.1,938.9814,0.0,0.0,0.0,0.0,0.66031414,3.191268,16.75064,19.022177,28.217264,29.475794,34.92,34.66,16.26,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 22:00:00,False,0,,,,,,,,,,,,
2023-04-09,23:00:00,36.357475,-114.911008,27.51,11.427376,-5.09,23.042244,0.0,0.0,0.0,0.0,0.0,1017.5,938.4782,0.0,0.0,0.0,0.0,0.5721407,3.2551103,15.94601,18.218275,28.30066,29.604366,32.760002,35.46,16.460001,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-09 23:00:00,False,0,,,,,,,,,,,,
2023-04-10,00:00:00,36.357475,-114.911008,27.26,10.665872,-6.1899996,22.337217,0.0,0.0,0.0,0.0,0.0,1016.7,937.6777,0.0,0.0,0.0,0.0,0.43872914,3.2354832,13.797913,15.827721,15.124064,17.198626,30.960001,35.46,16.66,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-10 00:00:00,False,0,,,,,,,,,,,,
2023-04-10,01:00:00,36.357475,-114.911008,26.81,11.594893,-5.4399996,22.010326,0.0,0.0,0.0,0.0,0.0,1016.5,937.38025,0.0,0.0,0.0,0.0,0.3076385,3.1184807,13.493999,16.09969,9.210952,10.304792,26.28,33.91,16.86,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-10 01:00:00,False,0,,,,,,,,,,,,
2023-04-10,02:00:00,36.357475,-114.911008,25.61,14.200613,-3.69,21.14081,0.0,0.0,0.0,0.0,0.0,1016.4,936.9854,0.0,0.0,0.0,0.0,0.18532515,2.819745,12.599999,20.172853,360.0,2.0453732,24.48,31.41,17.01,14.21,15.51,0.023,0.006,0.11,0.154,2023-04-10 02:00:00,False,0,,,,,,,,,,,,
2023-04-10,03:00:00,36.357475,-114.911008,24.31,15.810537,-3.29,19.726448,0.0,0.0,0.0,0.0,0.0,1016.7,936.9313,0.0,0.0,0.0,0.0,0.17141455,2.5607638,13.722565,25.651104,355.48608,355.16965,24.119999,28.81,17.11,14.26,15.51,0.023,0.006,0.11,0.154,2023-04-10 03:00:00,False,0,,,,,,,,,,,,
2023-04-10,04:00:00,36.357475,-114.911008,23.16,17.455477,-2.89,18.940916,0.0,0.0,0.0,0.0,0.0,1017.2,937.0971,0.0,0.0,0.0,0.0,0.13966447,2.3430796,11.570515,23.039999,354.64426,360.0,24.119999,26.51,17.210001,14.26,15.51,0.023,0.006,0.11,0.154,2023-04-10 04:00:00,False,0,,,,,,,,,,,,
2023-04-10,05:00:00,36.357475,-114.911008,22.210001,18.907162,-2.59,18.033873,0.0,0.0,0.0,0.0,0.0,1017.7,937.3125,0.0,0.0,0.0,0.0,0.13321798,2.1731458,11.542478,23.051247,356.42374,1.7898695,20.519999,24.460001,17.26,14.26,15.51,0.023,0.006,0.11,0.154,2023-04-10 05:00:00,False,0,,,,,,,,,,,,
2023-04-10,06:00:00,36.357475,-114.911008,21.710001,19.565023,-2.54,17.280561,0.0,0.0,0.0,0.0,0.0,1017.5,936.99866,0.0,0.0,0.0,0.0,0.1481207,2.0908585,13.324863,26.319422,1.5481218,3.1363046,23.4,22.710001,17.31,14.26,15.51,0.023,0.006,0.11,0.154,2023-04-10 06:00:00,False,0,,,,,,,,,,,,
2023-04-13,07:00:00,39.58817,-119.243915,3.7945,38.405636,-9.1055,-1.9592996,0.0,0.0,0.0,0.0,2.0,1014.0,866.97577,66.0,63.0,64.0,0.0,0.06731176,0.4949387,17.651016,25.630886,348.23172,349.47928,37.8,10.3445,14.294499,7.6445003,9.794499,0.002,0.0,0.0,0.09,2023-04-13 07:00:00,False,0,,,,,,,,,,,,
2023-04-13,08:00:00,39.58817,-119.243915,2.8945,38.73545,-9.8055,-2.553125,0.0,0.0,0.0,0.0,1.0,1015.0,867.3942,29.0,6.0,29.0,0.0,0.0570979,0.46196207,15.158522,21.626984,355.91446,357.13766,32.399998,8.6945,14.244499,7.6945,9.794499,0.002,0.0,0.0,0.09,2023-04-13 08:00:00,False,0,,,,,,,,,,,,
2023-04-13,09:00:00,39.58817,-119.243915,2.1945,37.914265,-10.705501,-2.6906343,0.0,0.0,0.0,0.0,0.0,1015.4,867.3945,0.0,0.0,0.0,0.0,0.042259023,0.44540998,10.823973,18.0036,356.186,358.85425,27.359999,7.0945,14.1445,7.6945,9.794499,0.002,0.0,0.0,0.09,2023-04-13 09:00:00,False,0,,,,,,,,,,,,
2023-04-13,10:00:00,39.58817,-119.243915,1.4944999,36.80486,-11.705501,-3.3019722,0.0,0.0,0.0,0.0,0.0,1015.8,867.39307,1.0,1.0,0.0,0.0,0.037895553,0.43121353,9.72,18.359999,360.0,360.0,20.519999,5.6445003,14.044499,7.6945,9.794499,0.002,0.0,0.0,0.09,2023-04-13 10:00:00,False,0,,,,,,,,,,,,
2023-04-13,11:00:00,39.58817,-119.243915,0.5945,36.08621,-12.755501,-4.014843,0.0,0.0,0.0,0.0,0.0,1016.5,867.54706,0.0,0.0,0.0,0.0,0.030249232,0.4087366,7.9526596,17.313717,5.19435,3.5762644,19.08,4.2445,13.8945,7.6945,9.794499,0.002,0.0,0.0,0.09,2023-04-13 11:00:00,False,0,,,,,,,,,,,,
2023-04-13,12:00:00,39.58817,-119.243915,-0.4555,36.6434,-13.505501,-4.962244,0.0,0.0,0.0,0.0,0.0,1017.1,867.53735,0.0,0.0,0.0,0.0,0.0244811,0.37543195,6.924738,16.808569,8.97255,9.865748,16.199999,3.5945,13.794499,7.6945,9.794499,0.007,0.0,0.0,0.09,2023-04-13 12:00:00,False,0,,,,,,,,,,,,
2023-04-13,13:00:00,39.58817,-119.243915,-1.2054999,38.081223,-13.705501,-5.5296454,0.0,0.0,0.0,0.0,0.0,1017.5,867.50366,0.0,0.0,0.0,0.0,0.017584793,0.34733105,5.5887027,13.708391,14.931467,13.671325,14.759999,2.1945,13.6445,7.6945,9.794499,0.007,0.0,0.0,0.09,2023-04-13 13:00:00,False,0,,,,,,,,,,,,
2023-04-13,14:00:00,39.58817,-119.243915,-1.3555,37.879547,-13.9055,-5.6283097,0.0,0.0,0.0,0.0,0.0,1018.2,868.0253,0.0,0.0,0.0,0.0,0.025193723,0.34464246,5.1544156,10.446206,347.90527,1.9748993,12.959999,1.0445,13.494499,7.6945,9.744499,0.007,0.0,0.0,0.09,2023-04-13 14:00:00,False,0,,,,,,,,,,,,
2023-04-13,15:00:00,39.58817,-119.243915,0.24450001,29.804495,-15.4055,-4.291257,0.0,0.0,0.0,0.0,0.0,1018.8,869.3362,0.0,0.0,0.0,0.0,0.06819238,0.43760222,6.379216,8.049845,343.61038,349.69522,14.4,1.4944999,13.3445,7.7445,9.794499,0.007,0.0,0.0,0.09,2023-04-13 15:00:00,False,0,,,,,,,,,,,,
2023-04-13,16:00:00,39.58817,-119.243915,1.6445,23.686485,-16.9555,-3.019652,0.0,0.0,0.0,0.0,0.0,1018.0,869.34546,0.0,0.0,0.0,0.0,0.15029527,0.5261729,6.725354,8.311245,15.524177,17.650223,17.64,3.5445,13.1945,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 16:00:00,False,0,,,,,,,,,,,,
2023-04-13,17:00:00,39.58817,-119.243915,3.1945,18.144861,-18.8055,-1.1410642,0.0,0.0,0.0,0.0,0.0,1016.9,869.1639,0.0,0.0,0.0,0.0,0.24054432,0.63013685,6.28713,7.8954163,23.629398,24.227736,19.08,6.6445003,13.0945,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 17:00:00,False,0,,,,,,,,,,,,
2023-04-13,18:00:00,39.58817,-119.243915,4.8445,14.209949,-20.3055,1.3756261,0.0,0.0,0.0,0.0,2.0,1016.2,869.3634,60.0,0.0,5.0,59.0,0.3292097,0.7415338,7.10031,8.39657,30.465475,30.963696,21.24,10.3445,13.044499,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 18:00:00,False,0,,,,,,,,,,,,
2023-04-13,19:00:00,39.58817,-119.243915,6.2445,12.031993,-21.105501,3.2301197,0.0,0.0,0.0,0.0,2.0,1014.8,868.8349,75.0,0.0,73.0,40.0,0.3933341,0.83789426,8.161764,9.686609,48.57643,48.01287,23.4,13.9445,13.044499,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 19:00:00,True,1,39.58817,-119.243915,5204.0,6782.0,2023-04-13,18:38:00,L9,OLI-2,H,D,Nevada,19:00:00
2023-04-13,19:00:00,39.58817,-119.243915,6.2445,12.031993,-21.105501,3.2301197,0.0,0.0,0.0,0.0,2.0,1014.8,868.8349,75.0,0.0,73.0,40.0,0.3933341,0.83789426,8.161764,9.686609,48.57643,48.01287,23.4,13.9445,13.044499,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 19:00:00,True,1,37.538591,-119.957117,5659.0,3548.0,2023-04-13,18:39:00,L9,OLI-2,H,D,Nevada,19:00:00
2023-04-13,19:00:00,39.58817,-119.243915,6.2445,12.031993,-21.105501,3.2301197,0.0,0.0,0.0,0.0,2.0,1014.8,868.8349,75.0,0.0,73.0,40.0,0.3933341,0.83789426,8.161764,9.686609,48.57643,48.01287,23.4,13.9445,13.044499,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 19:00:00,True,1,36.480248,-119.95654,6916.0,2143.0,2023-04-13,18:40:00,L9,OLI-2,L,D,Nevada,19:00:00
2023-04-13,20:00:00,39.58817,-119.243915,7.3945003,10.460356,-21.8055,4.7352886,0.0,0.0,0.0,0.0,0.0,1013.2,868.0094,4.0,0.0,2.0,2.0,0.4358597,0.92291903,7.9932966,9.290511,54.16227,54.46224,24.119999,17.2445,13.044499,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 20:00:00,False,0,,,,,,,,,,,,
2023-04-13,21:00:00,39.58817,-119.243915,8.3945,9.644885,-21.9555,5.877077,0.0,0.0,0.0,0.0,0.0,1011.7,867.1936,7.0,0.0,6.0,1.0,0.45646915,0.9969312,7.5685663,8.854829,64.65388,63.435013,23.4,20.0945,13.0945,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 21:00:00,False,0,,,,,,,,,,,,
2023-04-13,22:00:00,39.58817,-119.243915,9.1945,9.0577965,-22.0555,6.245739,0.0,0.0,0.0,0.0,0.0,1010.7,866.7096,0.0,0.0,0.0,0.0,0.43510994,1.059153,7.628263,8.891344,70.70986,68.62931,23.4,22.0945,13.1445,7.7445,9.744499,0.007,0.0,0.0,0.09,2023-04-13 22:00:00,False,0,,,,,,,,,,,,
2023-04-13,23:00:00,39.58817,-119.243915,9.6945,8.797019,-22.0055,6.115226,0.0,0.0,0.0,0.0,0.0,1009.7,866.0839,0.0,0.0,0.0,0.0,0.37931806,1.0985079,6.830519,7.968939,71.564964,71.564964,22.68,23.144499,13.244499,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-13 23:00:00,False,0,,,,,,,,,,,,
2023-04-14,00:00:00,39.58817,-119.243915,10.6945,7.049491,-23.7555,5.5838337,0.0,0.0,0.0,0.0,0.0,1007.6,864.7429,0.0,0.0,7.0,0.0,0.31068435,1.1968515,9.504273,10.948973,65.37646,62.59251,20.880001,23.3445,13.3445,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 00:00:00,False,0,,,,,,,,,,,,
2023-04-14,01:00:00,39.58817,-119.243915,10.5945,7.3535223,-23.355501,5.284889,0.0,0.0,0.0,0.0,0.0,1007.2,864.35394,0.0,0.0,0.0,0.0,0.21633331,1.1850377,9.504273,10.948973,65.37646,62.59251,23.039999,22.0445,13.3945,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 01:00:00,False,0,,,,,,,,,,,,
2023-04-14,02:00:00,39.58817,-119.243915,10.0945,7.502348,-23.5055,5.1245136,0.0,0.0,0.0,0.0,0.0,1007.4,864.2956,0.0,0.0,0.0,0.0,0.10514248,1.1442887,7.145796,8.913181,49.085716,43.36347,21.24,19.7445,13.4445,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 02:00:00,False,0,,,,,,,,,,,,
2023-04-14,03:00:00,39.58817,-119.243915,9.294499,8.763057,-22.355501,4.5860615,0.0,0.0,0.0,0.0,0.0,1007.8,864.269,0.0,0.0,0.0,0.0,0.060455065,1.0697514,5.5887027,9.178235,14.931467,11.3098955,14.759999,16.9445,13.494499,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 03:00:00,False,0,,,,,,,,,,,,
2023-04-14,04:00:00,39.58817,-119.243915,8.2445,10.911966,-20.6555,3.872713,0.0,0.0,0.0,0.0,0.0,1008.7,864.55206,15.0,0.0,0.0,15.0,0.028679267,0.9730573,3.671294,8.350138,11.3098955,7.4313188,11.5199995,14.3945,13.494499,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 04:00:00,False,0,,,,,,,,,,,,
2023-04-14,05:00:00,39.58817,-119.243915,7.7445,12.148313,-19.8055,3.3990574,0.0,0.0,0.0,0.0,0.0,1009.4,864.9182,0.0,0.0,0.0,0.0,0.027851267,0.92750484,3.7064266,4.6800003,29.054508,22.61991,7.92,12.044499,13.494499,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 05:00:00,False,0,,,,,,,,,,,,
2023-04-14,06:00:00,39.58817,-119.243915,7.6945,11.879024,-20.105501,3.6105337,0.0,0.0,0.0,0.0,0.0,1009.7,865.15186,0.0,0.0,0.0,0.0,0.009536364,0.9271686,1.835647,2.6208394,348.6901,344.05453,6.12,9.8945,13.4445,7.7945,9.744499,0.007,0.0,0.0,0.09,2023-04-14 06:00:00,False,0,,,,,,,,,,,,
2023-04-13,07:00:00,37.538591,-119.957117,2.4815,98.93912,2.3315,-0.59747434,0.0,0.0,0.0,0.0,1.0,1009.5,895.70685,39.0,39.0,0.0,0.0,0.0,0.00777179,9.19939,15.2947035,30.579157,333.43503,19.8,7.0315,9.6815,7.1815,5.5815,0.301,0.324,0.342,0.416,2023-04-13 07:00:00,False,0,,,,,,,,,,,,
2023-04-13,08:00:00,37.538591,-119.957117,1.7814999,98.579666,1.5814999,-1.4740555,0.0,0.0,0.0,0.0,0.0,1008.9,894.9051,13.0,13.0,0.0,0.0,0.0,0.009898424,9.511088,14.264361,29.475794,349.82455,21.24,6.4815,9.4315,7.1815,5.5815,0.301,0.324,0.341,0.416,2023-04-13 08:00:00,False,0,,,,,,,,,,,,
2023-04-13,09:00:00,37.538591,-119.957117,1.2815,96.121506,0.7314999,-2.072865,0.0,0.0,0.0,0.0,0.0,1008.7,894.5344,15.0,15.0,0.0,0.0,0.0,0.026078224,9.220499,13.797913,38.65983,344.87595,20.519999,5.9815,9.1315,7.1815,5.5815,0.302,0.324,0.341,0.416,2023-04-13 09:00:00,False,0,,,,,,,,,,,,
2023-04-13,10:00:00,37.538591,-119.957117,0.5315,96.09802,-0.0185,-2.7869174,0.0,0.0,0.0,0.0,0.0,1008.2,893.8002,11.0,11.0,0.0,0.0,0.0,0.02485621,8.161764,9.885262,48.57643,10.491434,20.880001,5.4815,8.8815,7.1815,5.5815,0.302,0.324,0.341,0.416,2023-04-13 10:00:00,False,0,,,,,,,,,,,,
2023-04-13,11:00:00,37.538591,-119.957117,-0.46850002,98.913284,-0.6185,-3.6640677,0.0,0.0,0.0,0.0,0.0,1007.9,893.1442,15.0,15.0,0.0,0.0,0.0,0.0064381957,6.696387,3.8939953,53.74608,56.3099,19.44,4.9315,8.5815,7.1815,5.5815,0.302,0.324,0.341,0.416,2023-04-13 11:00:00,False,0,,,,,,,,,,,,
2023-04-13,12:00:00,37.538591,-119.957117,-0.51850003,98.912834,-0.6685,-3.21449,0.0,0.0,0.0,0.0,1.0,1008.6,893.74475,41.0,45.0,0.0,0.0,0.0,0.006417334,3.219938,1.484318,63.435013,284.03625,18.0,5.5815,8.481501,7.2315,5.5815,0.302,0.324,0.341,0.416,2023-04-13 12:00:00,False,0,,,,,,,,,,,,
2023-04-13,13:00:00,37.538591,-119.957117,-0.4185,98.19537,-0.6685,-3.2792468,0.0,0.0,0.0,0.0,1.0,1009.1,894.2271,37.0,37.0,0.0,0.0,0.0,0.010730267,4.3498964,4.5536795,65.55606,161.56496,15.119999,4.9315,8.231501,7.2315,5.5815,0.302,0.324,0.34,0.416,2023-04-13 13:00:00,False,0,,,,,,,,,,,,
2023-04-13,14:00:00,37.538591,-119.957117,0.38149998,96.09331,-0.1685,-2.6497345,0.0,0.0,0.0,0.0,2.0,1009.6,894.98285,53.0,53.0,0.0,0.0,0.0051141223,0.02461791,6.0347,8.557102,72.64589,157.75093,16.199999,4.5815,7.9815,7.2315,5.5815,0.303,0.324,0.34,0.416,2023-04-13 14:00:00,False,0,,,,,,,,,,,,
2023-04-13,15:00:00,37.538591,-119.957117,6.0815,79.95207,2.8815,3.8462734,0.0,0.0,0.0,0.0,1.0,1010.4,897.87354,39.0,39.0,0.0,0.0,0.04874436,0.18898177,4.1046314,7.9036193,127.875046,149.9315,15.84,5.2815,7.7815003,7.2315,5.5815,0.303,0.324,0.34,0.416,2023-04-13 15:00:00,False,0,,,,,,,,,,,,
2023-04-13,16:00:00,37.538591,-119.957117,8.481501,72.55793,3.8315,6.2838383,0.0,0.0,0.0,0.0,1.0,1009.8,898.2337,31.0,30.0,0.0,1.0,0.14757498,0.3047946,5.0911684,6.8399997,188.13002,180.0,17.28,6.4815,7.6315,7.2315,5.5815,0.302,0.324,0.34,0.416,2023-04-13 16:00:00,False,0,,,,,,,,,,,,
2023-04-13,17:00:00,37.538591,-119.957117,9.981501,65.130325,3.7315001,7.4366064,0.0,0.0,0.0,0.0,1.0,1009.3,898.3397,43.0,43.0,0.0,0.0,0.2526381,0.42842174,7.628263,10.028439,199.29015,201.03758,23.759998,7.7315,7.5815,7.2315,5.5815,0.302,0.324,0.34,0.416,2023-04-13 17:00:00,False,0,,,,,,,,,,,,
2023-04-13,18:00:00,37.538591,-119.957117,10.8815,62.42416,3.9815001,8.907865,0.0,0.0,0.0,0.0,3.0,1009.6,898.93463,100.0,100.0,0.0,0.0,0.3201847,0.49020708,9.085988,11.4862,213.6901,212.19571,27.359999,8.8315,7.6315,7.2315,5.5815,0.302,0.323,0.34,0.416,2023-04-13 18:00:00,False,0,,,,,,,,,,,,
